#,Código,Endereço,Bairro,Latitude,Longitude,Foto,Croqui
2453,CRI-074,"Rua João Dranka, 51 - Cristo Rei",Cristo Rei,"-25,439062","-49,2371426",Ver foto,ver croqui
2454,CRI-075,"Rua Roberto Cichon, 1 - Cristo Rei",Cristo Rei,"-25,4387084","-49,236016",Ver foto,ver croqui
2455,CRI-076,"Rua Roberto Cichon, 1 - Cristo Rei",Cristo Rei,"-25,4385607","-49,2361716",Ver foto,ver croqui
2456,CRI-077,"Rua Roberto Cichon, 44 - Cristo Rei",Cristo Rei,"-25,438471","-49,2356995",Ver foto,ver croqui
2457,CRI-078,"Avenida Nossa Senhora da Penha, 270 - Cristo Rei",Cristo Rei,"-25,4388828","-49,2348815",Ver foto,ver croqui
2458,CRI-079,"Avenida Nossa Senhora da Penha, 300 - Cristo Rei",Cristo Rei,"-25,4390015","-49,23475",Ver foto,ver croqui
2459,CAP-001,"Rua Roberto Cichon, 146 - Capão da Imbuia",Capão da Imbuia,"-25,4381126","-49,234919",Ver foto,ver croqui
2460,CAP-002,"Rua Roberto Cichon, 140 - Capão da Imbuia",Capão da Imbuia,"-25,4382216","-49,2350022",Ver foto,ver croqui
2461,CRI-080,"Rua Urbâno Lopes, 87 - Cristo Rei",Cristo Rei,"-25,4381634","-49,2361367",Ver foto,ver croqui
2462,CRI-081,"Rua Urbâno Lopes, 60 - Cristo Rei",Cristo Rei,"-25,4379139","-49,2362762",Ver foto,ver croqui
2463,CRI-082,"Rua Urbâno Lopes, 60 - Cristo Rei",Cristo Rei,"-25,4376766","-49,2363138",Ver foto,ver croqui
2464,CAP-003,"Rua Roberto Cichon, 141 - Capão da Imbuia",Capão da Imbuia,"-25,4378171","-49,2350612",Ver foto,ver croqui
2465,CRI-083,"Avenida Nossa Senhora da Penha, 151 - Cristo Rei",Cristo Rei,"-25,4375555","-49,2350853",Ver foto,ver croqui
2466,CRI-084,"Avenida Nossa Senhora da Penha, 78 - Cristo Rei",Cristo Rei,"-25,4370444","-49,2351899",Ver foto,ver croqui
2467,CRI-085,"Rua Governador Agamenon Magalhães, 368 - Cristo Rei",Cristo Rei,"-25,4366035","-49,235316",Ver foto,ver croqui
2468,CRI-086,"Avenida Nossa Senhora da Penha, 41a - Cristo Rei",Cristo Rei,"-25,4368482","-49,2351202",Ver foto,ver croqui
2469,CRI-087,"Rua Governador Agamenon Magalhães, 229 - Cristo Rei",Cristo Rei,"-25,4372139","-49,2361636",Ver foto,ver croqui
2470,CRI-088,"Rua Urbâno Lopes, 60 - Cristo Rei",Cristo Rei,"-25,4375652","-49,2365713",Ver foto,ver croqui
2471,CRI-089,"Rua Governador Agamenon Magalhães, 160 - Cristo Rei",Cristo Rei,"-25,4378679","-49,236936",Ver foto,ver croqui
2472,CRI-090,"Rua Governador Agamenon Magalhães, 207 - Cristo Rei",Cristo Rei,"-25,4373326","-49,236421",Ver foto,ver croqui
2473,CRI-091,"Avenida Marechal Humberto de Alencar Castelo Branco, 1122 - Cristo Rei",Cristo Rei,"-25,4363637","-49,2354635",Ver foto,ver croqui
2474,CRI-092,"Avenida Marechal Humberto de Alencar Castelo Branco, 1122 - Cristo Rei",Cristo Rei,"-25,4361433","-49,2356057",Ver foto,ver croqui
2475,CRI-093,"Avenida Marechal Humberto de Alencar Castelo Branco, 1032 - Cristo Rei",Cristo Rei,"-25,4357873","-49,2358658",Ver foto,ver croqui
2476,TAR-001,"Avenida Marechal Humberto de Alencar Castelo Branco, 711 - Tarumã",Tarumã,"-25,4333727","-49,2376353",Ver foto,ver croqui
2477,JAR-126,"Avenida Marechal Humberto de Alencar Castelo Branco, 726 - Jardim Social",Jardim Social,"-25,4336367","-49,2373618",Ver foto,ver croqui
2478,TAR-002,"Avenida Mal Humberto A C Branco, 800 - Tarumã",Tarumã,"-25,4340969","-49,2369943",Ver foto,ver croqui
2479,TAR-003,"Avenida Mal Humberto A C Branco, 876 - Tarumã",Tarumã,"-25,4344409","-49,236777",Ver foto,ver croqui
2480,TAR-004,"Avenida Mal Humberto A C Branco, 922 - Tarumã",Tarumã,"-25,4348139","-49,2365061",Ver foto,ver croqui
2481,CRI-094,"Avenida São José, 1194 - Cristo Rei",Cristo Rei,"-25,4335568","-49,2380457",Ver foto,ver croqui
2482,CRI-095,"Avenida São José, 1150 - Cristo Rei",Cristo Rei,"-25,4338741","-49,2387377",Ver foto,ver croqui
2483,CRI-096,"Rua Adão Sobocinski, 141 - Cristo Rei",Cristo Rei,"-25,4342786","-49,2381369",Ver foto,ver croqui
2484,CRI-097,"Avenida São José, 1084 - Cristo Rei",Cristo Rei,"-25,4341018","-49,2392956",Ver foto,ver croqui
2485,CRI-098,"Rua Oyapock, 276 - Cristo Rei",Cristo Rei,"-25,4344903","-49,2393442",Ver foto,ver croqui
2486,CRI-099,"Avenida São José, 1037 - Cristo Rei",Cristo Rei,"-25,4342384","-49,2395803",Ver foto,ver croqui
2487,CRI-100,"Rua Cel Pedro S Sobrinho, 451 - Cristo Rei",Cristo Rei,"-25,4351031","-49,2378771",Ver foto,ver croqui
2488,CRI-101,"Rua Oyapock, 167 - Cristo Rei",Cristo Rei,"-25,4354955","-49,2388775",Ver foto,ver croqui
2489,CRI-102,"Rua Oyapock, 212 - Cristo Rei",Cristo Rei,"-25,4350837","-49,239068",Ver foto,ver croqui
2490,CRI-103,"Rua Oyapock, 191 - Cristo Rei",Cristo Rei,"-25,4350183","-49,2391994",Ver foto,ver croqui
2491,CRI-104,"Rua Oyapock, 249 - Cristo Rei",Cristo Rei,"-25,4348245","-49,2392799",Ver foto,ver croqui
2492,CRI-105,"Rua Adão Sobocinski, 78 - Cristo Rei",Cristo Rei,"-25,434609","-49,2379817",Ver foto,ver croqui
2493,CRI-106,"Rua Oyapock, 144 - Cristo Rei",Cristo Rei,"-25,4358649","-49,2387174",Ver foto,ver croqui
2494,CRI-107,"Rua Oyapock, 96 - Cristo Rei",Cristo Rei,"-25,4361992","-49,2385672",Ver foto,ver croqui
2495,CRI-108,"Rua Oyapock, 109 - Cristo Rei",Cristo Rei,"-25,4365528","-49,2383902",Ver foto,ver croqui
2496,CRI-109,"Rua João Pontoni, 41 - Cristo Rei",Cristo Rei,"-25,4367611","-49,2382829",Ver foto,ver croqui
2497,CRI-110,"Rua Oyapock, 99 - Cristo Rei",Cristo Rei,"-25,4369161","-49,2386692",Ver foto,ver croqui
2498,CRI-111,"Rua João Pontoni, 8 - Cristo Rei",Cristo Rei,"-25,4372359","-49,2389213",Ver foto,ver croqui
2499,JAR-127,"Avenida Presidente Affonso Camargo, 2113 - Jardim Botânico",Jardim Botânico,"-25,4375846","-49,2392056",Ver foto,ver croqui
2500,CRI-112,"Avenida Presidente Affonso Camargo, 2125 - Cristo Rei",Cristo Rei,"-25,4377203","-49,2389481",Ver foto,ver croqui
2501,JAR-128,"Rua Pioneiro Olinto Mariani, 1977 - Jardim Monte Rei",Jardim Monte Rei,"-25,4378898","-49,2386853",Ver foto,ver croqui
2502,JAR-129,"Rua Pioneiro Olinto Mariani, 1977 - Jardim Monte Rei",Jardim Monte Rei,"-25,4381321","-49,2384653",Ver foto,ver croqui
2503,CRI-113,"Rua Governador Agamenon Magalhães, 1 - Cristo Rei",Cristo Rei,"-25,4385584","-49,238122",Ver foto,ver croqui
2504,CRI-114,"Rua Governador Agamenon Magalhães, 51 - Cristo Rei",Cristo Rei,"-25,4384905","-49,2377572",Ver foto,ver croqui
2505,CRI-115,"Rua Governador Agamenon Magalhães, 105 - Cristo Rei",Cristo Rei,"-25,4380836","-49,2373334",Ver foto,ver croqui
2506,JAR-130,"Rua Engenheiro Ostoja Roguski, 351 - Jardim Botânico",Jardim Botânico,"-25,4395407","-49,2388523",Ver foto,ver croqui
2507,JAR-131,"Avenida Prefeito Maurício Fruet, 1 - Jardim Botânico",Jardim Botânico,"-25,4394439","-49,2381415",Ver foto,ver croqui
2508,CRI-116,"Rua João Dranka, 15 - Cristo Rei",Cristo Rei,"-25,439594","-49,2378491",Ver foto,ver croqui
2509,CRI-117,"Avenida Presidente Affonso Camargo, 2445 - Cristo Rei",Cristo Rei,"-25,439984","-49,2375621",Ver foto,ver croqui
2510,CRI-118,"Avenida Presidente Affonso Camargo, 2403 - Cristo Rei",Cristo Rei,"-25,4395989","-49,2373341",Ver foto,ver croqui
2511,CRI-119,"Avenida Presidente Affonso Camargo, 2467 - Cristo Rei",Cristo Rei,"-25,4399259","-49,2371115",Ver foto,ver croqui
2512,CRI-120,"Avenida Presidente Affonso Camargo, 2481 - Cristo Rei",Cristo Rei,"-25,4402771","-49,236854",Ver foto,ver croqui
2513,CRI-121,"Avenida Presidente Affonso Camargo, 341 - Cristo Rei",Cristo Rei,"-25,4391677","-49,2376882",Ver foto,ver croqui
2514,CRI-122,"Avenida São José, 961 - Cristo Rei",Cristo Rei,"-25,4344638","-49,2403025",Ver foto,ver croqui
2515,CRI-123,"Avenida São José, 918 - Cristo Rei",Cristo Rei,"-25,4347254","-49,2407262",Ver foto,ver croqui
2516,CRI-124,"Avenida São José, 850 - Cristo Rei",Cristo Rei,"-25,4349338","-49,2412466",Ver foto,ver croqui
2517,CRI-125,"Avenida São José, 795 - Cristo Rei",Cristo Rei,"-25,4351711","-49,2417348",Ver foto,ver croqui
2518,CRI-126,"Avenida São José, 752 - Cristo Rei",Cristo Rei,"-25,4353019","-49,2421156",Ver foto,ver croqui
2519,CRI-127,"Avenida São José, 700 - Cristo Rei",Cristo Rei,"-25,4353262","-49,2425662",Ver foto,ver croqui
2520,CRI-128,"Avenida São José, 667 - Cristo Rei",Cristo Rei,"-25,4352535","-49,2430061",Ver foto,ver croqui
2521,CRI-129,"Avenida São José, 579 - Cristo Rei",Cristo Rei,"-25,4352583","-49,2438215",Ver foto,ver croqui
2522,CRI-130,"Rua Prefeito Ângelo Lopes, 24 - Cristo Rei",Cristo Rei,"-25,4352486","-49,2443419",Ver foto,ver croqui
2523,CRI-131,"Rua Poeta Francisco F Leite, 10 - Cristo Rei",Cristo Rei,"-25,4368521","-49,2439073",Ver foto,ver croqui
2524,CRI-132,"Avenida Presidente Affonso Camargo, 1725 - Cristo Rei",Cristo Rei,"-25,4369733","-49,2432529",Ver foto,ver croqui
2525,CRI-133,"Avenida Presidente Affonso Camargo, 1939 - Cristo Rei",Cristo Rei,"-25,4372445","-49,2414612",Ver foto,ver croqui
2526,CRI-134,"Rua Sanito Rocha, 140 - Cristo Rei",Cristo Rei,"-25,4363289","-49,2410481",Ver foto,ver croqui
2527,CRI-135,"Rua Coronel Pedro Scherer Sobrinho, 162 - Cristo Rei",Cristo Rei,"-25,43614","-49,2404848",Ver foto,ver croqui
2528,CRI-136,"Rua Coronel Pedro Scherer Sobrinho, 239 - Cristo Rei",Cristo Rei,"-25,4359608","-49,2400235",Ver foto,ver croqui
2529,CRI-137,"Rua Coronel Pedro Scherer Sobrinho, 275 - Cristo Rei",Cristo Rei,"-25,4357767","-49,2395353",Ver foto,ver croqui
2530,CRI-138,"Rua Coronel Pedro Scherer Sobrinho, 399 - Cristo Rei",Cristo Rei,"-25,4353262","-49,2383605",Ver foto,ver croqui
2531,CRI-139,"Rua Sanito Rocha, 15 - Cristo Rei",Cristo Rei,"-25,4372833","-49,2406619",Ver foto,ver croqui
2532,CRI-140,"Avenida Presidente Affonso Camargo, 1975 - Cristo Rei",Cristo Rei,"-25,4373269","-49,2403185",Ver foto,ver croqui
2533,CRI-141,"Avenida Presidente Affonso Camargo, 1975 - Cristo Rei",Cristo Rei,"-25,4373656","-49,2398197",Ver foto,ver croqui
2534,CRI-142,"Avenida Presidente Affonso Camargo, 1801 - Cristo Rei",Cristo Rei,"-25,437138","-49,2423731",Ver foto,ver croqui
2535,CRI-143,"Rua do Herval, 1600 - Cristo Rei",Cristo Rei,"-25,4332054","-49,2421838",Ver foto,ver croqui
2536,CRI-144,"Rua Prefeito Ângelo Lopes, 210 - Cristo Rei",Cristo Rei,"-25,4331328","-49,2441311",Ver foto,ver croqui
2537,CRI-145,"Rua Ernani Belmiro Mazalli, 13 - Cristo Rei",Cristo Rei,"-25,4328082","-49,2442062",Ver foto,ver croqui
2538,CRI-146,"Rua Prefeito Ângelo Lopes, 215 - Cristo Rei",Cristo Rei,"-25,4337722","-49,2442867",Ver foto,ver croqui
2539,CRI-147,"Rua Prefeito Ângelo Lopes, 133 - Cristo Rei",Cristo Rei,"-25,4343875","-49,2443242",Ver foto,ver croqui
2540,CRI-148,"Rua do Herval, 1311 - Cristo Rei",Cristo Rei,"-25,4331618","-49,243128",Ver foto,ver croqui
2541,BAT-132,"R. Carmelo Rangel, 99 - Batel",Batel,"-25,4344166","-49,2422321",Ver foto,ver croqui
2542,CRI-149,"Rua Humberto Morona, 16 - Cristo Rei",Cristo Rei,"-25,4338594","-49,2421999",Ver foto,ver croqui
2543,CRI-150,"Rua Humberto Morona, 20 - Cristo Rei",Cristo Rei,"-25,43353","-49,2418459",Ver foto,ver croqui
2544,CRI-151,"Rua dos Palotinos, 237 - Cristo Rei",Cristo Rei,"-25,4343584","-49,2418352",Ver foto,ver croqui
2545,CRI-152,"Rua Prefeito Ângelo Lopes, 211 - Cristo Rei",Cristo Rei,"-25,4330966","-49,244649",Ver foto,ver croqui
2546,CRI-153,"Rua do Herval, 300 - Cristo Rei",Cristo Rei,"-25,4330385","-49,2453303",Ver foto,ver croqui
2547,CRI-154,"Rua do Herval, 1071 - Cristo Rei",Cristo Rei,"-25,4329949","-49,2459526",Ver foto,ver croqui
2548,ALT-093,"Rua do Herval, 994 - Alto da XV",Alto da XV,"-25,4329319","-49,2466232",Ver foto,ver croqui
2549,ALT-094,"Rua do Herval, 949 - Alto da XV",Alto da XV,"-25,4327962","-49,2470738",Ver foto,ver croqui
2550,ALT-095,"Rua do Herval, 876 - Alto da XV",Alto da XV,"-25,4328592","-49,2476209",Ver foto,ver croqui
2551,ALT-096,"Rua do Herval, 855 - Alto da XV",Alto da XV,"-25,43268","-49,2481735",Ver foto,ver croqui
2552,ALT-097,"Rua do Herval, 752 - Alto da XV",Alto da XV,"-25,432709","-49,2489889",Ver foto,ver croqui
2553,CRI-155,"Rua Padre Germano Mayer, 326 - Cristo Rei",Cristo Rei,"-25,4325879","-49,2494556",Ver foto,ver croqui
2554,CRI-156,"Rua do Herval, 652 - Cristo Rei",Cristo Rei,"-25,4326412","-49,2499545",Ver foto,ver croqui
2555,CRI-157,"Rua Schiller, 300 - Cristo Rei",Cristo Rei,"-25,4325928","-49,2505338",Ver foto,ver croqui
2556,CRI-158,"Rua Schiller, 352 - Cristo Rei",Cristo Rei,"-25,4322585","-49,2507055",Ver foto,ver croqui
2557,CRI-159,"Rua Schiller, 270 - Cristo Rei",Cristo Rei,"-25,4330045","-49,2507859",Ver foto,ver croqui
2558,CRI-160,"Rua Schiller, 200 - Cristo Rei",Cristo Rei,"-25,4336004","-49,2508396",Ver foto,ver croqui
2559,CRI-161,"Rua Francisco Alves Guimarães, 511 - Cristo Rei",Cristo Rei,"-25,433799","-49,2505445",Ver foto,ver croqui
2560,CRI-162,"Rua Francisco Alves Guimarães, 555 - Cristo Rei",Cristo Rei,"-25,4338184","-49,2500564",Ver foto,ver croqui
2561,CRI-163,"Rua Padre Germano Mayer, 26 - Cristo Rei",Cristo Rei,"-25,4334309","-49,2495307",Ver foto,ver croqui
2562,CRI-164,"Rua Padre Germano Mayer, 255 - Cristo Rei",Cristo Rei,"-25,4330385","-49,2494931",Ver foto,ver croqui
2563,CRI-165,"Rua Padre Germano Mayer, 155 - Cristo Rei",Cristo Rei,"-25,43408","-49,2496004",Ver foto,ver croqui
2564,CRI-166,"Rua Padre Germano Mayer, 71 - Cristo Rei",Cristo Rei,"-25,4349036","-49,2496755",Ver foto,ver croqui
2565,CRI-167,"Rua Francisco Alves Guimarães, 264 - Cristo Rei",Cristo Rei,"-25,4335776","-49,2531933",Ver foto,ver croqui
2566,CRI-168,"Avenida Sete de Setembro, 613 - Cristo Rei",Cristo Rei,"-25,4323761","-49,2531236",Ver foto,ver croqui
2567,CRI-169,"Rua Atílio Bório, 303 - Cristo Rei",Cristo Rei,"-25,4320515","-49,2532309",Ver foto,ver croqui
2568,CEN-818,"Rua do Herval, 190 - Centro",Centro,"-25,4322599","-49,2541696",Ver foto,ver croqui
2569,CRI-170,"Rua José de Alencar, 425 - Cristo Rei",Cristo Rei,"-25,4315719","-49,2541696",Ver foto,ver croqui
2570,ALT-098,"Avenida Senador Souza Naves, 363 - Alto da XV",Alto da XV,"-25,4307629","-49,254057",Ver foto,ver croqui
2571,ALT-099,"Rua Atílio Bório, 1250 - Alto da XV",Alto da XV,"-25,4308016","-49,2536386",Ver foto,ver croqui
2572,ALT-100,"Avenida Senador Souza Naves, 241 - Alto da XV",Alto da XV,"-25,4306466","-49,2554839",Ver foto,ver croqui
2573,ALT-101,"Rua Almirante Tamandaré, 316 - Alto da XV",Alto da XV,"-25,430041","-49,255441",Ver foto,ver croqui
2574,ALT-102,"Rua Reinaldino Schaffenberg de Quadros, 12 - Alto da XV",Alto da XV,"-25,4295662","-49,2553927",Ver foto,ver croqui
2575,ALT-103,"Rua Reinaldino Schaffenberg de Quadros, 333 - Alto da XV",Alto da XV,"-25,4295469","-49,2546524",Ver foto,ver croqui
2576,ALT-104,"Rua Reinaldino Schaffenberg de Quadros, 384 - Alto da XV",Alto da XV,"-25,4296825","-49,2540463",Ver foto,ver croqui
2577,ALT-105,"Rua Reinaldino Schaffenberg de Quadros, 472 - Alto da XV",Alto da XV,"-25,4297261","-49,2534884",Ver foto,ver croqui
2578,CRI-171,"Rua José de Alencar, 589 - Cristo Rei",Cristo Rei,"-25,4301573","-49,2540999",Ver foto,ver croqui
2579,CRI-172,"Rua Francisco Alves Guimarães, 346 - Cristo Rei",Cristo Rei,"-25,4337637","-49,252018",Ver foto,ver croqui
2580,CRI-173,"Rua Schiller, 117 - Cristo Rei",Cristo Rei,"-25,4343159","-49,251047",Ver foto,ver croqui
2581,CRI-174,"Rua Atílio Bório, 120 - Cristo Rei",Cristo Rei,"-25,4344177","-49,2533859",Ver foto,ver croqui
2582,ALT-106,"Rua Fernando Amaro, 345 - Alto da XV",Alto da XV,"-25,4282326","-49,2551625",Ver foto,ver croqui
2583,ALT-107,"Rua Fernando Amaro, 398 - Alto da XV",Alto da XV,"-25,4282665","-49,2545402",Ver foto,ver croqui
2584,CRI-175,"Rua José de Alencar, 774 - Cristo Rei",Cristo Rei,"-25,4283391","-49,2538911",Ver foto,ver croqui
2585,ALT-108,"Rua Marechal Deodoro, 1844 - Alto da XV",Alto da XV,"-25,4272781","-49,2551195",Ver foto,ver croqui
